"extid","barcode"
"8697436112319","8697436112319"
"5010478511712","5010478511712"
"5010478514775","5010478514775"
"7622300731878","7622300731878"
"5011417552773","5011417552773"
"5000382036210","5000382036210"
"5000382036173","5000382036173"
"5000382036258","5000382036258"
"5000382035954","5000382035954"
"5000382035794","5000382035794"
"5018819905190","5018819905190"
"5000112586725","5000112586725"
"5000393078803","5000393078803"
"5000382035879","5000382035879"
"5000382035855","5000382035855"
"5034660001263","5034660001263"
"5010017109028","5010017109028"
"5010017109714","5010017109714"
"5017162001276","5017162001276"
"5026420320332","5026420320332"
"5011424530030","5011424530030"
"5011424500453","5011424500453"
"5000435005606","5000435005606"
"5000187133534","5000187133534"
"5000187133527","5000187133527"
"5000187133541","5000187133541"
"7804320053745","7804320053745"
"8009916900109","8009916900109"
"EH2057","7804320235646"
"EH2058","5000213015759"
"EH2059","5035766641292"
"EH2060","5901359000176"
"EH2061","5010038440957"
"EH2062","7804320087016"
"EH2063","9414024596011"
"EH2064","9414416508158"
"EH2065","5011166019534"
"EH2066","8410302121211"
"EH2067","9311789000442"
"EH2068","8437002513177"
"EH2069","8410015027800"
"5034660522775","5034660522775"
"8593893732858","8593893732858"
"5038483682920","5038483682920"
"5000393047045","5000393047045"
"5000393047076","5000393047076"
"5000393047014","5000393047014"
"5000393046987","5000393046987"
"5000393026392","5000393026392"
"5000393026330","5000393026330"
"5000435005811","5000435005811"
"5060077782556","5060077782556"
"5000143149012","5000143149012"
"5000143145038","5000143145038"
"5000143349085","5000143349085"
"5000143340266","5000143340266"
"5000143333022","5000143333022"
"5000143333015","5000143333015"
"5000143287042","5000143287042"
"5000143291070","5000143291070"
"5000143328066","5000143328066"
"5000143328042","5000143328042"
"5000143283006","5000143283006"
"5000143282085","5000143282085"
"5000431009363","5000431009363"
"5000431009332","5000431009332"
"5000432012133","5000432012133"
"5000431009271","5000431009271"
"5000432012379","5000432012379"
"50432783","50432783"
"5000433019223","5000433019223"
"5000433019254","5000433019254"
"5000433019285","5000433019285"
"5000433019315","5000433019315"
"5000433019346","5000433019346"
"5000433019377","5000433019377"
"5000433019407","5000433019407"
"5000433019438","5000433019438"
"5000433019469","5000433019469"
"5000433019490","5000433019490"
"5000433019520","5000433019520"
"5000433019551","5000433019551"
"5000393078704","5000393078704"
"5000393078919","5000393078919"
"5000393015594","5000393015594"
"5000393015532","5000393015532"
"5000393162168","5000393162168"
"5000393162137","5000393162137"
"5000393162106","5000393162106"
"5000434602066","5000434602066"
"5000434602097","5000434602097"
"5000434602127","5000434602127"
"5010327755014","5010327755014"
"8421150700213","8421150700213"
"4600659912554","4600659912554"
"4750021000256","4750021000256"
"627040411438","627040411438"
"721733000722","721733000722"
"721733000715","721733000715"
"721733000739","721733000739"
"5010314084202","5010314084202"
"5010677870207","5010677870207"
"5901041003126","5901041003126"
"5901041003355","5901041003355"
"5901041003560","5901041003560"
"087116070066","087116070066"
"3024480008766","3024480008766"
"5099873000939","5099873000939"
"3018300004748","3018300004748"
"5010375441235","5010375441235"
"085000019559","085000019559"
"50412433","50412433"
"5000281030876","5000281030876"
"5000347062841","5000347062841"
"90376344","90376344"
"5010102116603","5010102116603"
"5010102116627","5010102116627"
"5000382035916","5000382035916"
"5000347062827","5000347062827"
"5000382035978","5000382035978"
"5000382035930","5000382035930"
"5060166695729","5060166695729"
"4060800167361","4060800167361"
"5000382030287","5000382030287"
"4060800167385","4060800167385"
"5000112592030","5000112592030"
"5000112592047","5000112592047"
"5060045582201","5060045582201"
"5060045582317","5060045582317"
"5099873007440","5099873007440"
"4016500013170","4016500013170"
"8710625700026","8710625700026"
"3182521018249","3182521018249"
"3182520901788","3182520901788"
"3182520600698","3182520600698"
"3182528309036","3182528309036"
"3182525810153","3182525810153"
"3500610036187","3500610036187"
"87317343","87317343"
"87317374","87317374"
"5000309006999","5000309006999"
"5060045582881","5060045582881"
"5010038107515","5010038107515"
"5010038440568","5010038440568"
"083820125542","083820125542"
"5010038109199","5010038109199"
"5010153811618","5010153811618"
"5010548003765","5010548003765"
"5010677018296","5010677018296"
"5000387905900","5000387905900"
"9322214011124","9322214011124"
"9311789000428","9311789000428"
"5030109356109","5030109356109"
"5010153808847","5010153808847"
"5010153771196","5010153771196"
"5010017114596","5010017114596"
"5010153771622","5010153771622"
"4001982097763","4001982097763"
"8850999112107","8850999112107"
"5410228142089","5410228142089"
"7794450091741","7794450091741"
"9414416508356","9414416508356"
"3760025670219","3760025670219"
"3760025670394","3760025670394"
"3159560532302","3159560532302"
"9418408030016","9418408030016"
"8009916900031","8009916900031"
"8009916900079","8009916900079"
"3182520799620","3182520799620"
"3259356489800","3259356489800"
"5010103926607","5010103926607"
"018341751130","018341751130"
"5060260550160","5060260550160"
"5025898000371","5025898000371"
"018341751024","018341751024"
"9414024390442","9414024390442"
"5010038441336","5010038441336"
"8593868110193","8593868110193"
"5025898000494","5025898000494"
"9414774143442","9414774143442"
"9300770043537","9300770043537"
"3182520961218","3182520961218"
"5000393078865","5000393078865"
"8009916900130","8009916900130"
"8009916900123","8009916900123"
"8009916900048","8009916900048"
"8009916900024","8009916900024"
"3430560003154","3430560003154"
"3159560700107","3159560700107"
"3250670004533","3250670004533"
"5012389670977","5012389670977"
"5012389670953","5012389670953"
"5012389670946","5012389670946"
"5060122034401","5060122034401"
"5060122034425","5060122034425"
"5410438033399","5410438033399"
"5410438033375","5410438033375"
"5410438033412","5410438033412"
"42182634","42182634"
"5410076498024","5410076498024"
"8711600673120","8711600673120"
"8714789525914","8714789525914"
"4005808229604","4005808229604"
"5000101991301","5000101991301"
"5000101995231","5000101995231"
"8714789431789","8714789431789"
"5000231080944","5000231080944"
"8714789525648","8714789525648"
"8714789521374","8714789521374"
"5410076723294","5410076723294"
"5410076722334","5410076722334"
"5410076725052","5410076725052"
"5410076342488","5410076342488"
"5410076807291","5410076807291"
"5410076706785","5410076706785"
"5000309007231","5000309007231"
"4015400415565","4015400415565"
"5016778466516","5016778466516"
"5012428090841","5012428090841"
"8711600288775","8711600288775"
"8711600288713","8711600288713"
"4015400495673","4015400495673"
"4015400495734","4015400495734"
"5029053536958","5029053536958"
"5000237104675","5000237104675"
"5000328464985","5000328464985"
"5000328845890","5000328845890"
"5410076630189","5410076630189"
"5410076630066","5410076630066"
"5410076630035","5410076630035"
"5410076630158","5410076630158"
"5410076630097","5410076630097"
"5410076630127","5410076630127"
"7613033590788","7613033590788"
"5034660001249","5034660001249"
"4014400909937","4014400909937"
"4001686579084","4001686579084"
"7622300700232","7622300700232"
"EH2070","5000187133718"
"EH2071","8690520030537"
"EH2074","5060251919969"
"072417137389","072417137389"
"5010035060806","5010035060806"
"5010035061315","5010035061315"
"5010035061292","5010035061292"
"5010035060578","5010035060578"
"5034660522331","5034660522331"
"8593893734951","8593893734951"
"5020379042963","5020379042963"
"072417135125","072417135125"
"5028235004261","5028235004261"
"4002359663437","4002359663437"
"4002359663680","4002359663680"
"4002359663697","4002359663697"
"4002359663468","4002359663468"
"4002359663673","4002359663673"
"5000157071873","5000157071873"
"5000157071880","5000157071880"
"5000157071675","5000157071675"
"5010599014888","6010192014888"
"5010599014864","5010599014864"
"5000157071101","5000157071101"
"5000157071071","5000157071071"
"5000157071088","5000157071088"
"070177093402","070177093402"
"5011273047000","5011273047000"
"5060123605075","5060123605075"
"070177116910","070177116910"
"070177103071","070177103071"
"7613033588242","7613033588242"
"7613033588082","7613033588082"
"8711000286487","8711000286487"
"7622300727482","7622300727482"
"7613033198977","7613033198977"
"5060145252356","5060145252356"
"5050083580505","5050083580505"
"5050083582127","5050083582127"
"5050083581540","5050083581540"
"5010477342294","5010477342294"
"5000347046094","5000347046094"
"7613033574849","7613033574849"
"7613033557354","7613033557354"
"7613033594205","7613033594205"
"5011558013454","5011558013454"
"5000167042405","5000167042405"
"5000232843357","5000232843357"
"5000232843319","5000232843319"
"5000354157516","5000354157516"
"5000354403156","5000354403156"
"4000503854304","4000503854304"
"5000354167102","5000354167102"
"3017800038178","3017800038178"
"5000385014703","5000385014703"
"5000385014901","5000385014901"
"5000385014697","5000385014697"
"5000385014840","5000385014840"
"5000385014918","5000385014918"
"50126675","50126675"
"50126682","50126682"
"5011308321846","5011308321846"
"5011308321822","5011308321822"
"5000111047494","5000111047494"
"8000270701708","8000270701708"
"5012427146204","5012427146204"
"50157914","50157914"
"8000270701784","8000270701784"
"5010102116474","5010102116474"
"5010102116528","5010102116528"
"5011635116702","5011635116702"
"8006207000098","8006207000098"
"5035774000142","5035774000142"
"5035774000869","5035774000869"
"5035774000722","5035774000722"
"5060079650785","5060079650785"
"5010693603032","5010693603032"
"5000116105182","5000116105182"
"8712566289929","8712566289929"
"8712566289905","8712566289905"
"8712566289943","8712566289943"
"5000116105014","5000116105014"
"5000116105403","5000116105403"
"5060021006806","5060021006806"
"5099556013577","5099556013577"
"5099556010811","5099556010811"
"5099556013607","5099556013607"
"5099556013546","5099556013546"
"5730800925016","5730800925016"
"5022313901824","5022313901824"
"5022313169590","5022313169590"
"5022313909943","5022313909943"
"8712566410040","8712566410040"
"5010236153840","5010236153840"
"7622300740863","7622300740863"
"5000187133756","5000187133756"
"5010236153789","5010236153789"
"4005097326282","4005097326282"
"5010236153710","5010236153710"
"4250402400335","4250402400335"
"4250402400267","4250402400267"
"4250402400250","4250402400250"
"4005097326275","4005097326275"
"5010236153734","5010236153734"
"5010236153772","5010236153772"
"7622300750954","7622300750954"
"5020379027748","5020379027748"
"3073780225960","3073780225960"
"7622300572570","7622300572570"
"5020379031622","5020379031622"
"5016049703463","5016049703463"
"5020379046503","5020379046503"
"5020379046527","5020379046527"
"5020379046510","5020379046510"
"4025500149543","4025500149543"
"4025500165451","4025500165451"
"4025500165277","4025500165277"
"4025500165512","4025500165512"
"40255002","40255002"
"4025500149277","4025500149277"
"4025500165437","4025500165437"
"5000178109340","5000178109340"
"5000143149029","000143149029"
"5998749120286","5998749120286"
"5010394001373","5010394001373"
"7613033734137","7613033734137"
"5000166075107","5000166075107"
"7613033382215","7613033382215"
"5000166076548","5000166076548"
"5000166074971","5000166074971"
"5000166076555","5000166076555"
"000264012028","000264012028"
"7613033392887","7613033392887"
"5000166075213","5000166075213"
"5000166075992","5000166075992"
"7613033741760","7613033741760"
"7613033392580","7613033392580"
"5000166075084","5000166075084"
"7613033742521","7613033742521"
"5010038441503","5010038441503"
"5000264001107","5000264001107"
"5010038045084","5010038045084"
"5035766040095","5035766040095"
"5014379109658","5014379109658"
"5035766180050","5035766180050"
"5010038047514","5010038047514"
"5016325763631","5016325763631"
"5010015951520","5010015951520"
"5016325812551","5016325812551"
"05014379109658","05014379109658"
"9771364264117","9771364264117"
"9771364963171","9771364963171"
"9771742885149","9771742885149"
"9780957173705","9780957173705"
"9770958426184","9770958426184"
"9771741722995","9771741722995"
"9772044729025","9772044729025"
"9772041185008","9772041185008"
"9770955017286","9770955017286"
"9771362288214","9771362288214"
"9771753511976","9771753511976"
"9770093767036","9770093767036"
"9772049895008","9772049895008"
"9772044946026","9772044946026"
"9771740198029","9771740198029"
"9781904831372","9781904831372"
"9771742069051","9771742069051"
"9772040171026","9772040171026"
"9771753499014","9771753499014"
"9772045313001","9772045313001"
"7393714511102","393714511102"
"8000353006300","8000353006300"
"4067700002440","4067700002440"
"3376370095975","3376370095975"
"5016978100579","5016978100579"
"085000019085","085000019085"
"5011932010994","5011932010994"
"5010314089405","5010314089405"
"5010134909426","5010134909426"
"5060045582805","5060045582805"
"5060045582782","5060045582782"
"085000015216","085000015216"
"8410302122782","8410302122782"
"8437003860102","8437003860102"
"3700067802346","3700067802346"
"3535921860008","3535921860008"
"3500610056369","3500610056369"
"7798039592230","7798039592230"
"5011932009509","5011932009509"
"5011166019237","5011166019237"
"5018970005791","5018970005791"
"5011007003586","5011007003586"
"5016978100890","5016978100890"
"5014749113865","014749113865"
"3086126691862","3086126691862"
"5033996001848","5033996001848"
"5000394019171","5000394019171"
"EH2075","5010327505138"
"5000143309126","5000143309126"
"5000393078834","5000393078834"
"8001175001375","8001175001375"
"8001175983640","8001175983640"
"8001175000040","8001175000040"
"8001175000071","8001175000071"
"EH2076","6002323400530"
"EH2077","7804320384122"
"8710194030579","8710194030579"
"5900877000293","5900877000293"
"5011885011154","5011885011154"
"6001660004623","6001660004623"
"6001660001714","6001660001714"
"6001506003056","6001506003056"
"9414416501876","9414416501876"
"6001660003824","6001660003824"
"6001660000403","6001660000403"
"40696843","40696843"
"6001812014906","6001812014906"
"6001506003131","6001506003131"
"75040987","75040987"
"5000433020335","5000433020335"
"5010038441374","5010038441374"
"4002569235127","4002569235127"
"EH2079","5060182905789"
"EH2079","5060182905932"
"EH2079","5060182904782"
"087692100126","087692100126"
"6001108054036","6001108054036"
"3436963131111","3436963131111"
"4044551024364","4044551024364"
"7790189221084","7790189221084"
"8034108140438","8034108140438"
"8017868000440","8017868000440"
"8017868000303","8017868000303"
"8017868000181","8017868000181"
"7311100318005","7311100318005"
"5000433020458","5000433020458"
"5000433020397","5000433020397"
"5032864001768","5032864001768"
"5032864001713","5032864001713"
"5032864001720","5032864001720"
"5032864001294","5032864001294"
"5032864001737","5032864001737"
"5032864001287","5032864001287"
"5032864001706","5032864001706"
"9120024480013","9120024480013"
"082896710294","082896710294"
"5010867801004","5010867801004"
"5010867400078","5010867400078"
"5410908000012","5410908000012"
"5010038221358","5010038221358"
"5000433021776","5000433021776"
"5000143149067","5000143149067"
"5000433020304","5000433020304"
"5000143149043","5000143149043"
"5000433020601","5000433020601"
"EH2080","5012686072603"
"EH2081","016000710603"
"5000434602332","5000434602332"
"5000143245042","5000143245042"
"5000143245059","5000143245059"
"9772044733015","9772044733015"
"9770961854349","9770961854349"
"9770961886180","9770961886180"
"9770962166380","9770962166380"
"9771758895101","9771758895101"
"9770954851324","9770954851324"
"9770955494209","9770955494209"
"9771462734154","9771462734154"
"9770961477210","9770961477210"
"9770307123528","9770307123528"
"9771741974127","9771741974127"
"9770307176524","9770307176524"
"9770958422179","9770958422179"
"9770043930015","9770043930015"
"9770262371125","9770262371125"
"EH2082","9770956163227"
"EH2083","9771354356082"
"EH2084","9770262662155"
"EH2085","9771355829141"
"EH2086","9770262246218"
"EH2087","9770007956259"
"EH2088","9770027226233"
"EH2089","7804320253480"
"EH2090","7798039590625"
"7804320198385","7804320198385"
"8500001390992","8500001390992"
"8500001011705","8500001011705"
"8500001030829","8500001030829"
"8500001020301","8500001020301"
"8500001040088","8500001040088"
"8500001542001","8500001542001"
"5034709003517","5034709003517"
"5000143236187.","5000143236187"
"5000143333046","5000143333046"
"5000431010383","5000431010383"
"3245995261518","3245995261518"
"3830056510133","3830056510133"
"3830056510133","3830056510140"
"3830056510133","3830056510102"
"3830056510133","3830056510126"
"3830056510133","3830056510119"
"3830056510133","3830056510157"
"3830056510133","3830056510164"
"5601083001394","5601083001394"
"5000382032083","5000382024033"
"9770307268265","9770307268816"
"5000143306088","5000143306101"
"3032668130024","3032668130024"
"8594404110127","8594404110127"
"5010103932929","5010103932929"
"5010103932905","5010103932905"
"5020379044479","5020379044479"
"5000237103623","5000237108000"
"9770307268632","9770307268847"
"EH2091","4002103248248"
"EH2092","8410113002051"
"EH2093","5010017081799"
"EH2094","7311100341201"
"EH2095","7804320408941"
"EH2096","7804320365503"
"5000433020274","5000433020274"
"EH2097","857741002325"
"5000143304190","5000143304190"
"5000143247091","5000143247091"
"5000143283013","5000143283013"
"5000143149074","5000143149074"
"5000143149050","5000143149050"
"49814521","49814521"
"5000143304183","5000143304183"
"5000143236194","5000143236194"
"5000143244205","5000143244205"
"5000393026453","5000393026453"
"5000143283037","5000143283037"
"5000143306118","5000143306118"
"5907563438965","5907563438965"
"5060017740011","5060017740011"
"9311866005070","9311866005070"
"6002323004370","6002323004370"
"3182520901771","3182520901771"
"858828001675","858828001675"
"9415305236053","9415305236053"
"5060108901338","5060108901338"
"7809539101447","7809539101447"
"5010038048757","5010038048757"
"798713110078","798713110078"
"3430560003772","3430560003772"
"3760040422985","3760040422985"
"3760040422992","3760040422992"
"5449000187956","5449000187956"
"5410908000036","5410908000036"
"7809539101461","7809539101461"
"502","5000143328073"
"503","50001433280735000143"
"8500001541202","8500001541202"
"8500001542155","8500001542155"
"5032482307402","5032482307402"
"3185370074831","3185370074831"
"5000143559194","5000143559194"
"3057640411113","3057640411113"
"3057640411533","3057640411533"
"5014201655414","5014201655414"
"5000143559200","5000143559200"
"11538013031","811538013031"
"4770075221186","4770075221186"
"4770075221162","4770075221162"
"4770349225377","4770349225377"
"5000433020489","5000433020489"
"5000143559231","5000143559231"
"5000143283020","5000143283020"
"5000143328097","5000143328097"
"5000393159366","5000393159366"
"5000112589986","5000112589986"
"5000112592092","5000112592092"
"5000112592108","5000112592108"
"8712566110193","8712566110193"
"5000433020540","5000433020540"
"5000393159236","5000393159236"
"5060077783027","5060077783027"
"5000143333039","5000143333039"
"5000143247084","5000143247084"
"5099873001370","5099873001370"
"5060042640904","5060042640904"
"5010677034203","5010677034203"
"5000299101100","5000299101100"
"8002230000302","8002230000302"
"089819404889","089819404889"
"3760137920325","3760137920325"
"3182529111539","3182529111539"
"8437005068018","8437005068018"
"8414769015649","8414769015649"
"7804304000178","7804304000178"
"5011932008700","5011932008700"
"5060108901451","5060108901451"
"8414769010095","8414769010095"
"5011348011493","5011348011493"
"9311493000608","9311493000608"
"9311493000196","9311493000196"
"8414771859774","8414771859774"
"5010327618517","5010327618517"
"5410908000029","5410908000029"
"5000393078414","5000393078414"
"5000393078667","5000393078667"
"5000393078735","5000393078735"
"5000393078605","5000393078605"
"5000393159335","5000393159335"
"5000393159205","5000393159205"
"5000434602394","5000434602394"
"5000434602363","5000434602363"
"5000237107966","5000237107966"
"5000237107942","5000237107942"
"5000237107980","5000237107980"
"5010511472727","5010511472727"
"776029700015","776029700015"
"3052910041052","3052910041052"
"080480280048","080480280048"
"8000353000025","8000353000025"
"027724407007","027724407007"
"085246500101","085246500101"
"088076177437","088076177437"
"5010677063104","5010677063104"
"5010677430012","5010677430012"
"3159560604948","3159560604948"
"8410113004024","8410113004024"
"608782668120","608782668120"
"608782668939","608782668939"
"93239707","93239707"
"081240000562","081240000562"
"081240612857","081240612857"
"5707643200006","5707643200006"
"030613000012","030613000012"
"072783000058","072783000058"
"072783001000","072783001000"
"3182529109048","3182529109048"
"3182521003603","3182521003603"
"5010493025621","5010493025621"
"5024576600100","5024576600100"
"5010327105215","5010327105215"
"5037612800013","5037612800013"
"5099873052914","5099873052914"
"5010103929257","5010103929257"
"8716000966711","8716000966711"
"5013521100970","013521100970"
"5013521101915","5013521101915"
"3052910041038","052910041038"
"3052910056384","3052910056384"
"3052910056254","3052910056254"
"3052910041311","3052910041311"
"3052910056360","3052910056360"
"3052910041069","3052910041069"
"3052910015961","3052910015961"
"3052910010218","3052910010218"
"EH2098","4044551014815"
"EH2099","5000168170886"
"7804320354712","7804320354712"
"8410869450014","8410869450014"
"5391516873949","5391516873949"
"5410316998710","5410316998710"
"5410316998208","5410316998208"
"5000435005514","5000435005514"
"5000435005545","5000435005545"
"5000434601847","5000434601847"
"5000143559187","5000143559187"
"5000143560084","5000143560084"
"5000393162281","5000393162281"
"5000393162311","5000393162311"
"5000393078537","5000393078537"
"5000393078568","5000393078568"
"5000393015785","5000393015785"
"5000433020519","5000433020519"
"5000432012706","5000432012706"
"5000431010413","5000431010413"
"5000393047168","5000393047168"
"5000393047137","5000393047137"
"5010867600058","5010867600058"
"8004027234730","8004027234730"
"8000570048022","8000570048022"
"5010677974004","5010677974004"
"5011166018780","5011166018780"
"5050083579820","5050083579820"
"5023274043189","5023274043189"
"5023274042885","5023274042885"
"4060800168092","4060800168092"
"5011295180457","5011295180457"
"5000264013193","5000264013193"
"5032249000010","5032249000010"
"EH2100","721733000296"
"EH2101","5010103995641"
"EH2102","721733001224"
"EH2103","501193201194"
"EH2104","5011932008670"
"EH2105","4060800166968"
"EH2106","3430560003963"
"EH2107","3760040420288"
"EH2108","804320064925"
"EH2109","8034115190020"
"EH2110","3430565522506"
"EH2111","3182521003597"
"EH2112","3182525509026"
"EH2113","085000016688"
"EH2114","3333780204977"
"EH2116","7804320064925"
"7794450088529","7794450088529"
"3052853080132","3052853080132"
"5011348011530","5011348011530"
"5011348011813","5011348011813"
"5017011030501","5017011030501"
"5000264011922","5000264011922"
"5011348010694","5011348010694"
"EH2118","7791690709290"
"EH2119","3176780029061"
"EH2120","085000010181"
"EH2121","8033908971020"
"EH2122","8006630870206"
"EH2123","609722858113"
"EH2124","3182528810501"
"EH2125","3760025670066"
"EH2126","3760025670042"
"EH2127","3760025673654"
"220631","220631"
"081240330805","081240330805"
"5032678003835","5032678003835"
"5410908000043","5410908000043"
"3052910052621","3052910052621"
"3057230000253","3057230000253"
"5000267117454","000267117454"
"070491513044","070491513044"
"608782668168","608782668168"
"5701455700068","5701455700068"
"5411188083191","5411188083191"
"5760466976282","5760466976282"
"5760466976329","5760466976329"
"5760466976350","5760466976350"
"073360186615","073360186615"
"073360186622","073360186622"
"746742400066","746742400066"
"736920111280","736920111280"
"3052910056308","3052910056308"
"7048352045662","7048352045662"
"5000295140936","5000295140936"
"3176780027500","3176780027500"
"7311100337204","7311100337204"
"7311100340907","7311100340907"
"609132557156","609132557156"
"609132557170","609132557170"
"608866994589","08866994589"
"608866994565","608866994565"
"5012686080257","5012686080257"
"8437002513221","437002513221"
"3541510102138","3541510102138"
"5029788158760","5029788158760"
"8500001021049","8500001021049"
"EH2128","9326298009596"
"EH2129","5018970005777"
"EH2130","3259354140000"
"EH2131","3219850046244"
"EH2132","3182529410045"
"EH2133","3182529411066"
"EH2134","3182529111102"
"EH2135","3182528910058"
"EH2136","3182529111188"
"EH2137","3182529011006"
"EH2138","3182529011884"
"EH2139","3259354512906"
"EH2140","003340090276"
"4034100029087","4034100029087"
"5000289170604","5000289170604"
"769692000308","769692000308"
"5016978000725","5016978000725"
"8716000967756","8716000967756"
"5099873000632","5099873000632"
"082184090060","082184090060"
"8410162190013","8410162190013"
"5010867600713","5010867600713"
"5013521100970","5013521100529"
"5602418000686","5602418000686"
"8410591002468","8410591002468"
"8410591004509","8410591004509"
"7804304104708","7804304104708"
"5011932011656","5011932011656"
"3760026100029","3760026100029"
"3535923004004","535923004004"
"9414416001413","9414416001413"
"9414416382307","9414416382307"
"6009613932108","6009613932108"
"6009613932757","6009613932757"
"8410591004516","8410591004516"
"9414416001499","9414416001499"
"7804304000109","7804304000109"
"9414416306051","9414416306051"
"9315705012366","9315705012366"
"9315705011208","9315705011208"
"9315705011048","93157050112089315705"
"3760026110028","3760026110028"
"9315705012304","9315705012304"
"9315705011000","9315705011000"
"6009613932733","6009613932733"
"6009613932719","6009613932719"
"3016570000057","3016570000057"
"3016570001085","3016570001085"
"6111045001670","6111045001670"
"50143450","50143450"
"5012686082022","5012686082022"
"5901559952503","5901559952503"
"EH2141","3245991624003"
"EH2142","5000337400325"
"EH2143","085000012277"
"081240612826","081240612826"
"081240355822","081240355822"
"5060135980153","5060135980153"
"9414339602339","9414339602339"
"9414339603176","9414339603176"
"9414339602995","9414339602995"
"9414339599776","9414339599776"
"799118000254","799118000254"
"5411633330054","5411633330054"
"5060217540107","5060217540107"
"5411633330016","5411633330016"
"5411633332010","5411633332010"
"5411633251021","5411633251021"
"7311120133701","7311120133701"
"3271910524338","3271910524338"
"3535927741004","3535927741004"
"EH2144","5425017240457"
"EH2145","083783375251"
"EH2146","8715608222007"
"EH2147","8715608222502"
"EH2148","8715608000025"
"EH2149","786243500056"
"EH2150","786243119906"
"EH2151","786243611028"
"EH2152","5060154910025"
"EH2153","030613000180"
"3182520961249","3182520961249"
"4103080051347","4103080051347"
"786243111023","786243111023"
"786243119913","786243119913"
"786243500049","786243500049"
"EH2154","3250670001785"
"5060077782495","5060077782495"
"5060077783089","5060077783089"
"5000433021356","5000433021356"
"5000433021325","5000433021325"
"5000433021202","5000433021202"
"5000433021264","5000433021264"
"5000433020182","5000433020182"
"5000433021745","5000433021745"
"5000433021530","5000433021530"
"5000431010956","5000431010956"
"5000431010987","5000431010987"
"5000433020939","5000433020939"
"5000433020960","5000433020960"
"5000433021059","5000433021059"
"5000433021080","5000433021080"
"5000143149128","5000143149128"
"5000143149135","5000143149135"
"5000143149104","5000143149104"
"5000143283051","5000143283051"
"5000143283044","5000143283044"
"5000143328127","5000143328127"
"5000143291094","5000143291094"
"5000143328080","5000143328080"
"5000143283068","5000143283068"
"5000143333053","5000143333053"
"5000434602783","5000434602783"
"5000434602721","5000434602721"
"5000434602752","5000434602752"
"5000143236217","5000143236217"
"5000143236255","5000143236255"
"5000143236248","5000143236248"
"5000143245073","5000143245073"
"5000143247114","5000143247114"
"5000393047434","5000393047434"
"5000393047496","5000393047496"
"90376559","90376559"
"90376566","90376566"
"90376573","90376573"
"5707643300409","5707643300409"
"736920111907","736920111907"
"736920111709","736920111709"
"040850060106","040850060106"
"5060154910018","5060154910018"
"5060154911770","5060154911770"
"072311630092","072311630092"
"7501064193125","7501064193125"
"5012686070005","5012686070005"
"786243540007","786243540007"
"786243540014","786243540014"
"082896700134","082896700134"
"3535926020001","3535926020001"
"3535921110103","3535921110103"
"EH2155","7312040227006"
"6001506904544","6001506904544"
"3120581375346","3120581375346"
"EH2156","5000393047526"
"EH2157","5000393159403"
"EH2158","5000393026606"
"EH2159","50003930266065000393"
"EH2160","5000393015945"
"EH2161","5000393078445"
"EH2162","5000393026637"
"EH2163","5000393026668"
"EH2164","5000393047465"
"EH2165","000143328073"
"EH2166","5000143287059"
"EH2167","5000143241112"
"EH2168","5000143340273"
"EH2169","5000143238235"
"EH2170","5000143245066"
"EH2171","000143309133"
"EH2172","5000143145052"
"EH2173","5000143306255"
"EH2174","5000143301151"
"EH2175","5000143308129"
"EH2176","5000431011557"
"EH2177","5000433020694"
"EH2178","5000433021837"
"EH2179","5000433020366"
"EH2180","5000433021714"
"EH2181","5000433021653"
"EH2182","5000433021561"
"EH2183","5000433021622"
"EH2184","5000431011618"
"EH2185","5000433021684"
"EH2186","5060077783386"
"EH2187","5060077783966"
"EH2188","5060077783119"
"EH2189","5060077783058"
"EH2190","7613034048301"
"EH2190","3800020420249"
"EH2190","7613034048288"
"EH2190","3800020422342"
"EH2191","42099468"
"EH2192","8410030407694"
"EH2193","8033945480165"
"EH2194","31825258033945480165"
"3234783103901","3234783103901"
"3760112590079","3760112590079"
"8002235023979","8002235023979"
"5060108901666","5060108901666"
"5060108901741","5060108901741"
"4008005440605","4008005440605"
"EH2195","6009611450468"
"EH2196","7809636300675"
"EH2197","7804304001427"
"5035766060420","5035766060420"
"EH2198","5010103996723"
"736920111136","736920111136"
"EH2199","018341751017"
"EH2200","5015271007202"
"40099903","40099903"
"5000159457606","5000159457606"
"5000433021172","5000433021172"
"5000143236200","5000143236200"
"5000143328103","5000143328103"
"5000143559293","5000143559293"
"5000393162601","5000393162601"
"5000435006351","5000435006351"
"5010017109769","5010017109769"
"5014366080946","5014366080946"
"3700252001240","3700252001240"
"5010327325132","5010327325132"
"4044551014969","4044551014969"
"9414339608881","9414339608881"
"9414339602476","9414339602476"
"9414339603725","9414339603725"
"9414339603589","9414339603589"
"081240330850","081240330850"
"5010149200747","5010149200747"
"7794450008800","7798159560126"
"9314487507015","9314487507015"
"EH2201","9312088621949"
"EH2202","5010867801042"
"EH2203","3700067802315"
"EH2204","9770307757952"
"EH2205","5012454068500"
"EH2206","4009900400855"
"EH2207","5034660522348"
"EH2208","5016346127337"
"EH2209","5023625001141"
"5000267115245","5000267115245"
"5099873052679","5099873052679"
"4603928000976","4603928000976"
"5010677806657","5010677806657"
"7802110840353","7802110840353"
"5010314300050","5010314300050"
"EH2210","5000393160034"
"5000112599701","5000112599701"
"5000112599770","5000112599770"
"5099873052662","5099873052662"
