"extid","qty","price"
"5000232823267","1","1.69"
"070177154318","1","1.49"
"5011273040131","1","2.79"
"5000354903212","1","1.05"
"5000328478623","1","1.29"
"9770307268755","1","0.3"
"9770956805356","1","0.45"
"EH1936","1","1.49"
"96009598","1","1.99"
"5010038109670","1","3.99"
"5018119944400","1","1.99"
"5035766720546","1","1.99"
"5035766720225","1","1.99"
"064118","12","1"
"9770968336169","1","2"
"5000435005453","1","3.27"
"5035766183044","1","5.5"
"8717644011829","1","1.99"
"3086123001077","1","0.35"
"EH1938","1","3.99"
"EH1939","1","2.99"
"5060116337167","1","1.99"
"STA0060","1","1.29"
"ST020","1","2.29"
"5060116335873","1","1.89"
"matches","1","0.2"
"EH1191","1","0.89"
"8717644011843","1","1.99"
"124656","1","4.99"
"792659","1","11.99"
"8004400070467","1","10.99"
"5099873088654","1","44.99"
"6001108028044","1","1.29"
"6001108028044","6","1.1667"
"5011348008431","1","1.99"
"5010548002911","1","1.79"
"5010548002911","1","1.99"
"5031323005606","1","2.29"
"7311100328004","1","1.99"
"7311100328004","3","1.8333"
"7311100326406","1","1.99"
"7311100326406","3","1.8333"
"3760009074279","1","8.99"
"3182521002750","1","5.49"
"3182521002712","1","5.49"
"8437005126091","1","6.49"
"8414769010057","1","8.99"
"5000166075152","1","0.7"
"5000166075121","1","0.7"
"5010677010436","1","12.49"
"5060091138513","1","1.29"
"9770957623416","1","0.3"
"9770968336015","1","1.9"
"9772045492119","1","0.2"
"9771353094411","1","1.5"
"EH1941","1","1.19"
"EH1942","1","0.99"
"EH1943","1","1.19"
"EH1944","1","1.49"
"EH1945","1","1.19"
"EH1946","1","0.99"
"5010044003818","1","1.15"
"5010034514201","1","1.79"
"5000166074025","1","1.65"
"5000237105269","1","1"
"5000112585681","1","1.79"
"EH1947","1","1.29"
"EH1949","1","1.29"
"EH1950","1","1.29"
"5010511471485","1","1.09"
"5020089018456","1","1.75"
"9770957623423","1","0.3"
"9772045492126","1","0.2"
"EH1951","1","1.99"
"EH1952","1","1.99"
"EH1953","1","1.99"
"EH1954","1","1.99"
"EH1955","1","1"
"EH1956","1","0.99"
"5060166694050","1","1.49"
"5998749110423","1","1.59"
"5000393078476","1","5.03"
"5000393078506","1","5.03"
"9770307268731","1","0.3"
"9770307757839","1","0.55"
"9770957623430","1","0.3"
"9772047871035","1","0.6"
"5026489467504","1","0.99"
"96009727","1","1.09"
"5050083566356","1","2"
"7613033198946","1","2.29"
"7613032797522","1","2.09"
"4025500157340","1","0.89"
"4025500157494","1","0.89"
"4025500157470","1","0.89"
"4025500157371","1","0.89"
"5000159447218","1","0.65"
"5000159449342","1","0.65"
"5000159449939","1","0.65"
"5031390108736","1","2"
"5010062950002","1","2.29"
"5000328911809","1","0.65"
"5000168165394","1","1"
"5000168002415","1","1"
"8722700227731","1","1.09"
"5031390108644","1","2"
"5010029213935","1","0.45"
"5411188091912","1","1.49"
"5060224801123","1","1.99"
"5060224881125","1","1.79"
"5029291602293","1","1.99"
"5060113331243","1","1.99"
"5060224888018","1","1.99"
"483858","1","0.99"
"5011544070034","1","1.99"
"5012836750245","1","2.39"
"5012836750122","1","2.39"
"5012836750139","1","2.39"
"5011424530610","1","0.49"
"5017764119010","1","2.09"
"5017764112691","1","0.79"
"5017764115005","1","2.09"
"5017764112677","1","2.09"
"5017764112721","1","2.09"
"491297","1","0.79"
"491330","1","0.79"
"5000393159007","1","12.04"
"4005808130078","1","1.99"
"5000434602035","1","14.48"
"7622300518578","1","1.59"
"4603400001026","1","24.99"
"5011932010062","1","6.49"
"029147116863","1","5.99"
"5010092058341","1","1.09"
"5010511471812","1","1"
"5010511471805","1","1"
"5010511471836","1","1"
"5010511471829","1","1"
"8723400762140","1","1"
"5901828075728","1","1.19"
"5021778008260","1","0.39"
"5000157071170","1","0.49"
"5060217130025","1","1.19"
"4025500126247","1","0.89"
"5011417554432","1","1"
"5011417554425","1","1"
"5011417554418","1","1"
"5000382034094","1","0.39"
"5000382034094","3","0.3333"
"5000159446372","1","1.99"
"5034660522324","1","5.59"
"3046920011501","1","1"
"3046920010993","1","1.83"
"5031390108705","1","2"
"9770957623447","1","0.3"
"EH1957","1","1.49"
"EH1959","1","3.49"
"EH1959","2","2.5"
"8001175982643","1","3.49"
"8001175982643","2","2.5"
"8001175001559","1","3.49"
"8001175001559","2","2.5"
"8001175000668","1","3.49"
"8001175000668","2","2.5"
"8001175001573","1","3.49"
"8001175001573","2","2.5"
"8001175001566","1","3.49"
"8001175001566","2","2.5"
"8001175000699","1","3.49"
"8001175000699","2","2.5"
"5000328473307","1","1.29"
"5000237103609","1","0.42"
"5026207005278","1","1.39"
"5026207005261","1","1.39"
"3858881091016","1","0.59"
"3858881092051","1","0.59"
"3858881090750","1","0.59"
"5000166075145","1","0.7"
"5000157071644","1","0.75"
"5000157071644","2","0.695"
"8029061000806","1","7.99"
"5000111047371","1","1.99"
"072417137082","1","0.85"
"5000295142077","1","2.49"
"8034077181814","1","3.49"
"8034077181814","2","2.5"
"8034077181838","1","3.49"
"8034077181838","2","2.5"
"8034077181876","1","3.49"
"8034077181876","2","2.5"
"5410316995924","1","12.99"
"5410316995962","1","7.79"
"5000237105795","1","0.65"
"5060217130018","1","1.19"
"5000435005484","1","6.4"
"EH1676","2","1.25"
"F1","1","0.39"
"F2","1","0.29"
"F3","1","0.39"
"F4","1","0.35"
"F5","1","0.35"
"F6","1","0.29"
"F7","1","1.19"
"F8","1","0.89"
"F9","1","0.89"
"F10","1","0.39"
"F11","1","0.35"
"EH1963","1","1.99"
"5013965954818","1","1"
"5013965951404","1","1"
"5000157071095","1","1.25"
"5000157071095","2","1"
"5901559140009","6","1"
"5050083546662","1","1"
"3046920011860","2","1.25"
"3046920011501","2","1.25"
"3046920010993","2","1.25"
"5015282122024","1","0.79"
"5055279010675","1","2.99"
"5055279006821","1","1.99"
"8005890008008","1","3.49"
"8005890008008","2","2.5"
"5012427146600","1","0.99"
"40624211","1","2.99"
"5035774000500","1","1.09"
"5050083545436","1","2.09"
"5000143555264","1","7.7"
"5010605296413","1","1.99"
"5060122033114","1","1.39"
"5000168156729","1","0.49"
"5000168115344","1","0.99"
"5000168157047","1","0.49"
"5000168163734","1","1"
"5010017106041","1","4.5"
"EH1964","1","8.5"
"5411431214952","1","1.99"
"5411431199952","1","1.99"
"2025071001693","1","1.69"
"5060178721201","1","1.89"
"4008631066859","1","2.99"
"5060035400409","1","1.19"
"5055279010699","1","2.99"
"EH1965","1","2.4"
"EH1966","1","1.5"
"EH1967","1","1.99"
"EH1968","1","2.1"
"5060148621524","1","0.79"
"5060148621500","1","0.79"
"5060148621517","1","0.79"
"5010677010412","1","7.99"
"5060122033077","1","1.39"
"EH1969","1","1.89"
"5019312081145","1","1.89"
"5010485360167","1","1.49"
"5010485360037","1","1.49"
"5000116105441","1","1.75"
"5000227500159","1","1.29"
"5998749108550","1","1.49"
"4008429037894","1","1.59"
"4102240010699","1","4.99"
"4102240010750","1","4.99"
"5010718115717","1","2.79"
"5000314007783","1","1"
"50134274","1","0.69"
"9770957623454","1","0.3"
"7610900037322","1","0.99"
"5055015211748","1","0.99"
"5060172540389","1","0.99"
"5060214670005","1","0.99"
"5000353039196","1","1.39"
"5060172540143","1","0.99"
"5050553350690","1","0.99"
"5027141522753","1","0.99"
"5025743716693","1","0.99"
"5060006007828","1","0.99"
"9000000068100","1","0.99"
"5060201240907","1","0.99"
"8033765183031","1","3.49"
"8033765183031","2","2.5"
"5055279010668","1","2.99"
"085000017128","1","4.49"
"8002371000353","1","1.69"
"5019068592551","1","0.99"
"5035774000173","1","2.49"
"8000270701722","1","1.19"
"8000270701760","1","1.19"
"5010038107454","1","1"
"5010038107454","6","0.9167"
"015282122413","1","0.39"
"8716357000380","1","1.49"
"5060122033558","1","1.39"
"EH1970","1","1.99"
"072417133756","1","1.39"
"5010038048634","1","1"
"5010038048634","6","0.9167"
"5099556009938","1","1.49"
"9770307123436","1","1.2"
"5000382033677","1","0.99"
"5000382031840","1","0.79"
"EH1971","1","0.65"
"EH1972","1","1"
"7613033126321","1","0.6"
"8718114567365","1","1"
"5410076364640","1","1.99"
"5410076364589","1","1.99"
"7622300610692","1","3.19"
"7622300614454","1","3.19"
"5000166074940","1","3.95"
"5023139261109","1","0.99"
"5413149872370","1","3.99"
"7613032996260","1","1"
"7613032996109","1","1"
"5010605300226","1","1.99"
"5010699504289","1","1.49"
"495185","1","0.99"
"7501398234167","1","22.99"
"5016978101019","1","22.99"
"5410316982429","1","15.99"
"3182520956931","1","7.99"
"3760025670257","1","15.99"
"5000433018806","1","5.29"
"3014230022401","1","2.99"
"5011251040931","1","0.99"
"5000231082245","1","2.09"
"5000347052156","1","1.29"
"5012461002573","1","1.99"
"7501035042384","1","13.99"
"5410316989886","1","15.99"
"3800020429716","1","0.65"
"5010511470464","1","0.39"
"4025500157432","1","0.89"
"4025500157395","1","0.89"
"EH1973","1","1.39"
"8593893730052","1","1"
"5060034160052","1","1.49"
"EH1974","1","1.29"
"5015282122598","1","0.39"
"9770261307514","1","1.2"
"5012348271511","1","0.79"
"5012348272525","1","0.79"
"5000328475905","1","0.5"
"EH1975","1","1.19"
"5010511470365","1","0.35"
"587110","1","3.29"
"587110","1","2.39"
"5023274061190","1","1.29"
"5010029213669","1","1.39"
"5010029213782","1","1.89"
"EH1766","2","0.5"
"072417136481","1","0.99"
"EH1976","1","0.79"
"EH1977","1","0.79"
"90376252","1","1.89"
"5020379041492","1","1.69"
"EH1978","1","2.09"
"5011885008420","1","2.29"
"EH1979","1","2.29"
"90376252","1","1.89"
"EH1980","1","2.29"
"EH1981","1","2.29"
"EH1982","1","2.29"
"EH1982","1","2.29"
"EH1983","1","2.29"
"5000187126567","1","1.79"
"5000187126581","1","1.79"
"5000187127922","1","1.69"
"5055279010873","1","2.99"
"5055279010941","1","2.99"
"5055279010880","1","2.39"
"5055279010934","1","1.99"
"5055279010651","1","2.99"
"5055279010927","1","1.99"
"5055279010910","1","2.99"
"58940","1","0.89"
"8411111187917","1","1.89"
"5060077782082","1","3.15"
"5010548003543","1","1.79"
"EH1984","1","34.99"
"7610211032603","1","0.99"
"EH1986","1","3.99"
"5000393046659","1","5.93"
"5018819903622","1","0.5"
"5060116334739","1","1.39"
"5060116334708","1","1.39"
"7622300503338","1","0.49"
"5000168165196","1","1.29"
"9770261307163","1","2.5"
"072417136979","1","1.59"
"5010044004051","1","0.99"
"5000328467948","1","1.29"
"EH1987","1","0.5"
"5017622080230","1","1.59"
"8690705417054","1","1"
"884976127059","1","1"
"884976147057","1","1"
"5017840004223","1","0.89"
"5017840004117","1","0.89"
"8410076800558","1","0.55"
"8410076800589","1","0.55"
"9000331604411","1","1.09"
"5060079650907","1","1.99"
"5017840004124","1","0.89"
"5017162000255","1","1.69"
"5017162000019","1","1.49"
"5012836710218","1","1.69"
"5200303830563","1","1.59"
"5037202911068","1","2.29"
"5017840004865","1","0.89"
"5024278001601","1","0.89"
"5024278001328","1","0.89"
"5024278001212","1","0.89"
"5024278001304","1","0.89"
"5024278001823","1","0.89"
"5024278001229","1","0.89"
"5024278001618","1","0.89"
"5024278001816","1","0.89"
"5024278001809","1","0.89"
"5024278001946","1","0.89"
"5024278001298","1","0.89"
"5024278001588","1","0.89"
"5024278001595","1","0.89"
"5011061140326","1","0.5"
"5015282122628","1","0.35"
"5015282122635","1","0.35"
"5015282122611","1","0.39"
"EH1988","1","2.59"
"5099556013454","1","1.99"
"5099556013515","1","1.99"
"5099556013485","1","1.99"
"5055279010897","1","2.99"
"EH1989","1","3.09"
"EH1990","1","3.67"
"EH1991","1","0.55"
"EH1992","1","0.55"
"EH1993","1","0.55"
"EH1994","1","0.55"
"EH1995","1","0.55"
"EH1996","1","0.55"
"5000159451222","1","1"
"5000393161567","1","3.9"
"EH1997","1","1.99"
"5010605300325","1","1.49"
"4015400388463","1","3.49"
"5030890209639SAL","1","1.29"
"5030890211007","1","0.75"
"EH1998","1","1.39"
"EH1998","6","1"
"EH1999","1","0.65"
"4007988038922","1","3.99"
"6009670530460","1","2.29"
"5032439100070","1","1.99"
"5035766641087","1","6"
"5000213015773","1","6.99"
"5055279010903","1","2.99"
"EH2000","1","1.59"
"EH2001","1","1.29"
"EH2002","1","1.29"
"EH2003","1","0.99"
"EH2004","1","1.59"
"EH2005","1","0.99"
"EH2006","1","1.49"
"4002359663482","1","1.99"
"5050083564727","1","1"
"5031390108903","1","2"
"5413149703742","1","3.99"
"8018075040670","1","3.49"
"8018075040670","2","2.5"
"EH2007","1","0.9"
"5032439101091","1","0.55"
"5000178108510","1","1.29"
"8718114681863","1","4.79"
"8712566109883","1","1.35"
"5023274067024","1","1.59"
"5010029214154","1","1.49"
"5010029213621","1","1.49"
"5031390108866","1","3"
"5015282122789 ","1","0.45"
"5015282122314","1","0.55"
"5021778006648","1","1"
"5000168168067","1","1.19"
"5000168168340","1","1.39"
"5410076454785","1","1.49"
"8718114670218","1","2.79"
"5020379032346","1","0.89"
"5020379032346","2","0.795"
"5010478364714","1","1"
"5000166074957","1","3.95"
"5000166061957","1","4.2"
"8410136217036","1","3.95"
"5000354201714","1","1.19"
"5010928390508","1","1.79"
"4015400363002","1","2.89"
"5011321764781","1","2.59"
"5000101805240","1","1.59"
"5011417551813","1","1.99"
"5099556013003","1","1"
"5099556012983","1","1"
"5000382034056","1","0.69"
"5021546730003","1","1.59"
"5021546730010","1","1.59"
"5000112586732","1","1.39"
"5010677010467","1","12.99"
"5010739197006","1","23.99"
"5015282122727","1","0.39"
"5015282122734","1","0.39"
"5015282122741","1","0.39"
"5000382034407","1","0.89"
"5000378999222","1","2.99"
"5410076462223","1","2.49"
"5410076462162","1","2.49"
"EH2008","1","0.85"
"7613033188343","1","3.5"
"5011308004114","1","2.99"
"5010338013257","1","1.89"
"5012427145009","1","0.99"
"5034660522270","1","5.49"
"5000328184999","1","0.65"
"5000232825490","1","0.99"
"5000354400728","1","1.09"
"5010093501402","1","12.49"
"5410316995863","1","9.99"
"3245995233812","1","8.99"
"5099873038758","1","31.99"
"5410316995832","1","1.99"
"5601387000079","1","8.99"
"7804421006251","1","4.99"
"3333780204915","1","5.99"
"5031390108897","1","5"
"5000143328011","1","4.35"
"4009900463034","1","0.6"
"5031390108910","1","1"
"4060800167088","1","1.09"
"50105175","1","0.55"
"50157716","1","1.69"
"5010029213997","1","0.45"
"5010029213911","1","0.45"
"5020379041331","1","1"
"4008005060247","1","5.99"
"5031390108781","1","1"
"5010391100819","1","23.99"
"072417834127","1","1.19"
"8712566286553","1","1.89"
"5000168168005","1","1.19"
"5000168168043","1","1.19"
"5000168168241","1","1.85"
"5015012001605","1","0.89"
"5012904121441","1","1.99"
"50184453","1","3.99"
"5020092540166","1","1.39"
"5000184252016","1","3.49"
"8721500067608","1","1.29"
"5011308550192","1","1.99"
"5010477338679","1","3.99"
"5023009000012","1","1.29"
"8410024710175","1","5.99"
"5029053033730","1","1.29"
"5011251041617","1","1.19"
"5000204638486","1","2.79"
"7613031329762","1","4.99"
"4067700011015","1","17.69"
"9770307017964","1","0.8"
"5018735224702","1","0.99"
"96019979","1","1.29"
"96020005","1","1.29"
"96017821","1","1.29"
"96019986","1","1.29"
"5000281028682","1","14.49"
"7804320182025","1","4.99"
"5060077782129","1","3.15"
"5000143301106","1","3.15"
"7613033332197","1","0.65"
"5410076462193","1","2.49"
"5410076472390","1","2.49"
"3183202101601","1","1.99"
"7610900037407","1","1.69"
"5000347053047","1","1.09"
"5015282122796","1","0.45"
"5015282122604","1","0.39"
"50040216","1","0.39"
"5016002023454","1","0.3"
"5029053033693","1","1.19"
"5000168168647","1","1.39"
"5000168168265","1","1.19"
"5000168168562","1","0.75"
"8712566125845","1","1.09"
"EH2009","1","0.5"
"5060166694081","1","1.49"
"5000382031413","1","0.39"
"7613033538490","1","2.95"
"5413548283128","1","2.89"
"5410228141785","1","1.19"
"5410228141785","6","1"
"96022078","1","0.5"
"96022078","2","0.4"
"CON016","2","3.25"
"CON010","2","3.5"
"412069","2","3.5"
"8103340092031","1","4.59"
"8103340092031","2","3.5"
"8003340090542","2","3.25"
"42015017","2","0.4"
"4000539727009","1","3.19"
"4000539727009","2","2.5"
"4000539740305","2","2.5"
"4000539740008","2","2.5"
"5034660522751","1","1"
"5391516873116","1","1.99"
"5391516873123","1","1.99"
"5391516873130","1","1.99"
"5015282122802","1","0.99"
"5010046002109","1","0.99"
"7610400075510","1","16.49"
"7610400075527","1","6.09"
"5031390108835","1","2"
"7610400075343","1","29.99"
"7804320404509","1","4.99"
"7804320442273","1","4.99"
"4009900463041","1","1.99"
"7640134350102","1","0.99"
"7640134350058","1","0.99"
"8018075040601","1","3.49"
"8018075040601","2","2.5"
"8018075040632","1","3.49"
"8018075040632","2","2.5"
"8018075040625","1","3.49"
"8018075040625","2","2.5"
"8018075040649","1","3.49"
"8018075040649","2","2.5"
"8018075041400","1","3.49"
"8018075041400","2","2.5"
"4009900455442","1","1.49"
"5000108589945","1","1.09"
"5000108575443","1","1.09"
"5000108793632","1","1.09"
"5000108183778","1","1.09"
"5000394019256","1","3.99"
"5000394002241","1","3.99"
"5000168168708","1","0.75"
"5000168157917","1","1.29"
"5000237104712","1","1"
"5000237104699","1","1"
"8410024710144","1","11.99"
"5016002019587","1","0.39"
"7613033197888","1","1.99"
"8712566682898","1","4.29"
"5011166050223","1","1.99"
"4015400415671","1","1.49"
"5000175410555","1","0.89"
"5010035060974","1","2"
"5010718402114","1","2.99"
"5010718201717","1","1.99"
"5010718201618","1","1.99"
"5021778006334","1","0.99"
"5010103932592","1","1.99"
"5010103916738","1","32.99"
"8413425005680","1","11.99"
"5010677740036","1","20"
"5901041003089","1","33.99"
"5011013506132","1","13.99"
"5900951139246","1","1"
"5900951139253","1","1"
"5000362010209","1","1.79"
"5000362010100","1","1.79"
"8051093180089","1","3.49"
"8051093180089","2","2.5"
"8051093180010","1","3.49"
"8051093180010","2","2.5"
"EH2010","1","3.79"
"EH2011","1","23.49"
"EH2012","1","20.99"
"EH2013","1","31.99"
"EH2014","1","23.99"
"50294220","1","1.85"
"5000157071835","1","0.95"
"5000157071866","1","0.95"
"5000168168661","1","0.75"
"5000168164168","1","1.65"
"5000168168203","1","1.85"
"5000168168029","1","1.19"
"072417136504","1","0.99"
"072417136498","1","0.99"
"5000382033615","1","1.19"
"5000382031437","1","0.39"
"072417136931","1","1.59"
"072417136962","1","1.59"
"5060079650754","1","2.09"
"5011251041051","1","1.09"
"9770307176449","1","2.2"
"5018819903233","1","0.75"
"5012427144903","1","0.99"
"5012427145108","1","0.99"
"5010605299216","1","2.29"
"5000237104651","1","1"
"5050083580659","1","2.45"
"5012686072658","1","1.99"
"5012686079206","1","1.99"
"5011013926855","1","13.99"
"5021932005746","1","4.99"
"5021932006064","1","4.99"
"5015282122574","1","0.65"
"5000432011839","1","7.3"
"8712000028268","6","1"
"5010103994064","1","1.99"
"EH2015","1","23.99"
"5010034522602","1","1.99"
"3415581312157","1","1.69"
"5012389670588","1","1.19"
"5060254300061","1","2.49"
"2063401001760","1","1.76"
"5034660518617","1","2.99"
"5410076466672","1","1.79"
"5000237106525","1","0.46"
"5000168168586","1","0.75"
"5000168167961","1","1.85"
"5000168166452","1","0.5"
"5000237102992","1","1.19"
"5000168154268","1","1.19"
"8711213001563","1","3.99"
"4000862111407","1","5.99"
"4000862121406","1","5.99"
"5099556013621","1","2.79"
"5055279010958","1","2.39"
"5031153331777","1","1.5"
"5034660521976","1","1.99"
"070177067731","1","1.59"
"5410076466702","1","1.79"
"5000328191577","1","1.99"
"024000001966","1","0.99"
"5020785174197","1","0.99"
"5020785174272","1","1.99"
"5020785174371","1","2.99"
"5010477308221","1","3.99"
"8716000964977","1","11.99"
"087000652293","1","8.99"
"085592128356","1","16.99"
"6412700561509","1","2.99"
"5026489467498","1","1.09"
"5000328583839","1","0.69"
"5010511472116","1","0.2"
"5000158064041","1","3.59"
"5010511472109","1","0.2"
"5010511472086","1","0.2"
"5010511472093","1","0.2"
"5010029212914","1","0.39"
"5000168168500","1","0.55"
"5000168168487","1","0.55"
"5000158063914","1","3.99"
"5031390108583","1","1"
"688444500036","1","1.99"
"5025898001231","1","1.99"
"5060056360263","1","1.99"
"5011348008639","1","1.99"
"5032563000161","1","1.99"
"5010549303079","1","2.29"
"5011348006352","1","1.99"
"5027342001903","1","1.79"
"5000177427698","1","0.99"
"5060168300089","1","1.49"
"4895060516310","1","1"
"5000328171791","1","1.29"
"5020379032360","1","0.89"
"5020379032360","2","0.795"
"5000157071668","1","0.64"
"5000157071668","2","0.575"
"50500208","1","0.69"
"5410076719563","1","1.19"
"5000354903229","1","1.05"
"5010035059961","1","0.75"
"5012616174407","1","2.99"
"5000166075077","1","1.59"
"5010029214215","1","1.89"
"9312088000508","1","7.99"
"7798039590342","1","7.99"
"5000112573374","1","1.39"
"5000112586701","1","1.39"
"5031390108811","1","5"
"5000143328004","1","3.11"
"7613033126390","1","0.75"
"7613033055164","1","1.99"
"5099873015575","1","1.99"
"3254474009428","1","0.89"
"5011558009402","1","1.49"
"5023139250110","1","1.19"
"5000101995316","1","1.29"
"5011251041082","1","1.29"
"5000378998270","1","9.99"
"5000378998331","1","9.99"
"7322540420982","1","1.49"
"4015400347552","1","2.69"
"5010071900333","1","0.99"
"5010414124303","1","1.59"
"50998265","1","1.39"
"5011251405006","1","0.89"
"5000394019089","1","3.99"
"7393714516619","1","1.99"
"070330600072","1","0.99"
"5032678003613","1","21.99"
"5060215330182","1","5.99"
"5060251919990","1","22.99"
"3259353102900","1","6.49"
"3500610015281","1","7.99"
"5000143245028","1","2.96"
"3259357120900","1","6.49"
"EH2016","1","1.39"
"3049610004500","1","69.99"
"8000570533801","1","8.99"
"5029053033686","1","1.19"
"7613033382369","1","0.7"
"7613033382369","2","0.63"
"5011941462012","1","0.68"
"5011941461015","1","0.68"
"5035774000043","1","1.09"
"5050083549205","1","2.19"
"04063469","1","1.99"
"9771464405144","1","3.9"
"9770957240149","1","4.2"
"9770261250186","1","4"
"9771368072152","1","4.8"
"9771740002081","1","4.5"
"9772045226004","1","7.99"
"9771466382030","1","5.99"
"9770309333246","1","4.65"
"9770966427111","1","3.95"
"9772040808007","1","7.99"
"5010791236101","1","2.3"
"9771461621981","1","1.99"
"5010791289008","1","4.99"
"9771755512018","1","6.95"
"9771364963164","1","4.35"
"9780956385444","1","9.99"
"9771465643118","1","4"
"9772047242002","1","3.99"
"9771471422103","1","4.5"
"9770307299216","1","4.99"
"9770008598168","1","4.4"
"9771474139084","1","4.35"
"9771751477038","1","4.5"
"9770008603220","1","4"
"9770591233248","1","4.2"
"9770143726181","1","4.3"
"9771356259077","1","4.85"
"5010791129007","1","4.99"
"9770961970131","1","3.95"
"9771470601035","1","7.99"
"9772046549003","1","5.99"
"9771479705062","1","3.25"
"9772045155007","1","5"
"9770262284173","1","2.25"
"9770262238220","1","0.9"
"9771756057006","1","5.5"
"9771749999061","1","0.6"
"9771748898877","1","1.2"
"5010791290004","1","3.5"
"9771741954044","1","0.99"
"90376429","1","1.99"
"5000168168524","1","0.55"
"9771750106076","1","1.65"
"5010511469758","1","1"
"9770141055245","1","3.5"
"9771472016103","1","3.7"
"9770957588265","1","3.6"
"9771742115086O","1","3.6"
"9770961747221","1","3.8"
"9771747811006","1","3.99"
"9771478439098","1","3.6"
"9772047477008","1","3.5"
"9771369100113","1","4.3"
"9772044729018","1","3.99"
"9770967123135","1","3.8"
"9771751159064","1","4.2"
"9770953633235","1","2.9"
"9770951862217","1","2.95"
"9771759073010","1","3.5"
"9770263716178","1","3.99"
"9771367072115","1","1.99"
"9770017208263","1","3.8"
"9771464406189","1","3.4"
"9771357368136","1","4.9"
"9770262026919","1","1.5"
"9770953098768","1","1.7"
"9770954895663","1","1.7"
"9771746672059","1","0.55"
"9771365827076","1","4.5"
"9772046381023","1","2.99"
"9771742210026","1","3.2"
"9771747844042","1","5"
"9771758597012","1","2.95"
"9772048055007","1","1"
"9771463536108","1","1.8"
"9771467408135","1","1.95"
"9770043741291","1","1.75"
"9770269989972","1","1.8"
"9770966849166","1","1.75"
"9771369900287","1","1.4"
"5000354800894","1","0.89"
"9771359423888","1","1.35"
"9770955536077","1","3.8"
"9771478434970","1","3.1"
"9770958983830","1","1.6"
"9771476104059","1","1.9"
"9771749999962","1","1.2"
"4069600014141","1","4.99"
"5034660508045","1","0.5"
"5011348010335","1","1.99"
"5010549303963","1","1.99"
"8410113001146","1","5.99"
"4008005060261","1","5.99"
"9771356743972","1","4.5"
"9771758895842","1","1.99"
"9770019136243","1","3.3"
"5010791059007","1","4.99"
"9771479711087","1","2.3"
"9770956156199","1","1.8"
"9772043927002","1","3.99"
"5031390108798","1","2"
"9771468173124","1","2.45"
"9771461630068","1","2.25"
"9772040194001","1","2.35"
"9771740111011","1","2.25"
"9772040171996","1","2.99"
"9771756724021","1","2.5"
"5017558086009","1","2.99"
"9770956167171","1","2.75"
"5000143155129","1","9.25"
"5000143304176","1","5.78"
"5000143301144","1","5.78"
"5000143306095","1","5.78"
"5000143312010","1","5.73"
"5000143306217","1","5.73"
"5000143304169","1","2.96"
"5000143306088","1","3.15"
"5000143306231","1","2.93"
"9771469451139","1","1.85"
"9771743067032","1","1.99"
"9772044946019","1","2.45"
"9772045322003","1","1.85"
"9772048822005","1","1.25"
"9772041080013","1","1.6"
"9771756276018","1","3.95"
"9771755628009","1","1.99"
"9771747798048","1","1.85"
"9771358006099","1","1.9"
"9771477145082","1","1.9"
"9770956159190","1","2.5"
"9771756094001","1","1.25"
"9772042538001","1","2.99"
"9771466966124","1","2.3"
"9771474411098","1","2.95"
"9772044469006","1","2.5"
"9771462734949","1","3.99"
"9770961477968","1","3.99"
"9771473826985","1","2.75"
"9771477889924","1","2.75"
"9771356463917","1","4.99"
"9771745466901","1","2.99"
"9771746561063","1","2.55"
"9772042388019","1","2.65"
"5000143247060","1","2.96"
"9771747795061","1","2.5"
"9771369086066","1","3.25"
"9772047237008","1","2.6"
"9770957764096","1","3.95"
"9771749649034","1","3.95"
"9771745502067","1","3.99"
"9771369426084","1","3.8"
"9770306656171","1","3.45"
"9770959903189","1","3.99"
"5413848327713","1","1.9"
"5391520440120","1","3.59"
"7613033382383","1","1.59"
"7613033382239","1","1.59"
"7613033382475","1","1.59"
"7613033382451","1","1.59"
"5011941634013","1","0.68"
"5000166074995","1","0.65"
"5011941460032","1","1.6"
"7613033378584","1","0.75"
"7613033378584","2","0.675"
"7613033280658","1","1.35"
"7613033280696","1","1.35"
"7613033280672","1","1.35"
"5000166074278","1","0.99"
"5000166074261","1","0.99"
"5000161026920","1","3.99"
"4008429054594","1","2.49"
"5000166075114","1","0.7"
"5000166075138","1","0.7"
"8712566222339","1","1.65"
"8712566222452","1","1.65"
"9771474422957","1","3.99"
"5060087870298","1","2.7"
"9770961887897","1","2.5"
"9770961853304","1","0.9"
"9772044733947","1","0.9"
"9770962166328","1","2.3"
"9771755360022","1","3.99"
"9770966849180","1","1.75"
"9771749309969","1","2.99"
"9772045010986","1","3.99"
"9771365686222","1","1.5"
"EH2017","1","1.99"
"5010511471478","1","0.55"
"5015282122475","1","0.39"
"5000232823236","1","1.19"
"5010035056984","1","1"
"5000101085598","1","1.29"
"5000159449328","1","0.6"
"5410076719501","1","1.19"
"9771747113223","1","0.9"
"5000168168289","1","1.19"
"9771461131121","1","3.8"
"9770093767029","1","1.75"
"9771749848970","1","2.5"
"9772046320992","1","3.99"
"9771753499960","1","2.5"
"9771740149113","1","2.4"
"9771466101983","1","2.5"
"9771757596023","1","2.99"
"9771744245002","1","2.5"
"9771355027189","1","4.5"
"9771753501953","1","3.25"
"5000347086939","1","2.29"
"5000184161028","1","1.99"
"7613033527135","1","3"
